epaid,facility_name,company,addr,city,state,zip,lat,lng,nh3_lbs,locations,accidents,latest_receipt_date,naics,territory,contact_name,contact_phone,contact_email
100000223929,"Mendon, MO 2609 Satellite",Nutrien,15448 Highway CC,Mendon,MO,64660,39.624162,-93.131323,340000.0,291,0,2024-08-01,42491,Brian,,,
100000092794,"Mingo, IA 445",Nutrien,206 Railroad,Mingo,IA,50168,41.769185,-93.285335,630000.0,291,0,2024-08-05,42491,Brian,,,
100000101873,"Boone, IA 446",Nutrien,1164 S Avenue,Boone,IA,50036,42.038815,-93.814078,630000.0,291,0,2024-07-25,42491,Brian,,,
100000162281,"Kiron, IA 6018 Satellite",Nutrien,10 Eureka Street,Kiron,IA,51448,42.193762,-95.325054,330000.0,291,0,2024-06-29,42491,Brian,,,
100000098878,"Wenona, IL 451",Nutrien,795 County Road 3100 East,Wenona,IL,61377,41.041656,-89.047787,330000.0,291,0,2024-07-09,42491,Brian,,,
100000030593,"Copeland, KS 670 Satellite",Nutrien,2502 Highway 56,Copeland,KS,67837,37.543352,-100.628858,330000.0,291,0,2024-08-06,42491,Brian,,,
100000101926,"Winthrop, MN 441",Nutrien,2 North Renville Street,Winthrop,MN,55396,44.539808,-94.36656,330000.0,291,0,2024-07-30,42491,Brian,,,
100000226132,"Hughesville, MO 1332",Nutrien,25204 Highway D,Hughesville,MO,65334,38.856856,-93.218719,330000.0,291,0,2024-09-09,42491,Brian,,,
100000181091,"Sullivan, IL 2674",Nutrien,1052 County Road 1125 North,Sullivan,IL,61951,39.568408,-88.614381,320000.0,291,0,2024-06-18,42491,Brian,,,
100000222644,"Meredosia, IL 411 Satellite",Nutrien,Rte 67 & Morgan Cass County Line Rd,Meredosia,IL,62665,39.877345,-90.503778,320000.0,291,0,2024-06-28,42491,Brian,,,
100000122039,"Moses Lake, WA 7062",Nutrien,2624 Road N North East,Moses Lake,WA,98837,47.124513,-119.198793,320000.0,291,0,2024-06-10,325312,Brian,,,
100000082723,"Blandinsville, IL 3503",Nutrien,17040 East 200th,Blandinsville,IL,61420,40.534248,-90.868206,310000.0,291,0,2024-07-17,42491,Brian,,,
100000195166,"Tribune, KS 5604 Satellite",Nutrien,291 Road 21,Tribune,KS,67879,38.656561,-101.660096,310000.0,291,0,2024-07-31,42491,Brian,,,
100000115555,"Polk, OH 550",Nutrien,455 North Main Street,Polk,OH,44866,40.949802,-82.216235,310000.0,291,0,2024-07-01,42491,Brian,,,
100000126115,"Findlay, OH 626",Nutrien,8989 County Road 84,Findlay,OH,45840,41.007695,-83.707544,310000.0,291,0,2024-07-24,42491,Brian,,,
100000243747,"Dixon, IL 2651",Nutrien,1076 Corregidor Road,Dixon,IL,61021,41.739513,-89.398056,640000.0,291,0,2024-07-02,42491,Brian,,,
100000251979,"Macon, IL 2670",Nutrien,11185 Walmsley Road,Macon,IL,62544,39.687015,-88.922961,950000.0,291,0,2024-07-01,42491,Brian,,,
100000115635,"Fancy Farm, KY 644",Nutrien,10693 State Route 121 North,Fancy Farm,KY,42039,36.829021,-88.783404,1200000.0,291,0,2024-07-17,42491,Micah,,,
100000116527,"Sedalia, KY 652",Nutrien,1680 SR 339 East,Sedalia,KY,42079,36.64253,-88.602084,790000.0,291,0,2024-07-09,42491,Micah,,,
100000085542,"Princeville, IL 2315",Nutrien,11939 Township Road 00 North,Princeville,IL,61559,40.974496,-89.757348,990000.0,291,0,2024-07-09,42491,Brian,,,
100000125606,"Vincennes, IN 573",Nutrien,42 West McCrary Road,Vincennes,IN,47591,38.532466,-87.538892,640000.0,291,0,2024-07-16,42491,Brian,,,
100000125367,"Blissfield, MI 641 Satellite",Nutrien,6901 Silberhorn Highway,Blissfield,MI,49228,41.821748,-83.843644,640000.0,291,0,2024-07-31,42491,Brian,,,
100000114994,"Anthon, IA 6062 Satellite",Nutrien,2071 Rock Branch Road,Anthon,IA,51004,42.402266,-95.868412,300000.0,291,0,2024-06-29,42491,Brian,,,
100000177532,"Gibson, IA 430 Satellite",Nutrien,101 East Elevator,Gibson,IA,50104,41.479125,-92.39264,300000.0,291,0,2024-07-16,42491,Brian,,,
100000104629,"Fairview, IL 2170 Satellite",Nutrien,1285 West Carter Street,Fairview,IL,61432,40.630975,-90.17818,300000.0,291,0,2024-07-08,42491,Brian,,,
100000083401,"Perry, MO 3514",Nutrien,28262 Mexico Road,Perry,MO,63462,39.421768,-91.658982,300000.0,291,0,2024-07-08,42491,Brian,,,
100000096941,"Moville, IA 6061",Nutrien,201 North First Street,Moville,IA,51039,42.492797,-96.073779,280000.0,291,0,2024-07-23,42491,Brian,,,
100000082518,"Johnsonville, IL 3283 Satellite",Nutrien,209 South Mulberry Street,Johnsonville,IL,62850,38.519396,-88.535015,280000.0,291,0,2024-07-11,42491,Brian,,,
100000151284,"Elizabethtown, IN 2441",Nutrien,6651 East 800 South,Elizabethtown,IN,47232,39.084239,-85.846307,350000.0,291,0,2024-08-16,42491,Brian,,,
100000005102,"Kismet, KS 2883 Satellite",Nutrien,26541 Road O,Kismet,KS,67859,37.366856,-100.814021,280000.0,291,0,2024-07-01,42491,Brian,,,
100000231199,"Mexico, MO 1458 Satellite",Nutrien,17498 Highway M,Mexico,MO,65265,39.085592,-92.031656,280000.0,291,0,2024-07-16,42491,Brian,,,
100000227596,"Arlington, NE 2607",Nutrien,7098 County Road 15,Arlington,NE,68002,41.480947,-96.308775,650000.0,291,0,2024-07-10,42491,Brian,,,
100000099458,"Upper Sandusky, OH 3057",Nutrien,9960 County Road 49,Upper Sandusky,OH,43351,40.847466,-83.302425,650000.0,291,0,2024-07-25,42491,Brian,,,
100000170487,"Eldon, IA 1342 Satellite",Nutrien,1367 Highway 16,Eldon,IA,52554,40.905069,-92.201208,640000.0,291,0,2024-08-01,42491,Brian,,,
100000094355,"Sacramento, KY 3226",Nutrien,157 Highway 2383,Sacramento,KY,42372,37.424115,-87.259087,770000.0,291,0,2024-07-30,42491,Micah,,,
100000097218,"Centreville, MD 755",Nutrien,1003 Hope Road,Centreville,MD,21617,39.048496,-76.004562,900000.0,291,0,2024-07-15,42491,Micah,,,
100000097735,"Allensville, KY 3209",Nutrien,7645 Allensville Road,Allensville,KY,42204,36.723763,-87.086954,1100000.0,291,0,2024-08-05,42491,Micah,,,
100000097986,"Owensboro, KY 3224",Nutrien,2760 Keller Road,Owensboro,KY,42301,37.707856,-87.1613,1200000.0,291,0,2024-07-09,42491,Micah,,,
100000099056,"Morganfield, KY 792",Nutrien,4770 Highway 60 West,Morganfield,KY,42437,37.624235,-87.945804,760000.0,291,0,2024-07-15,42491,Micah,,,
100000101445,"White Hall, IL 3524",Nutrien,426 East Tunison Avenue,White Hall,IL,62092,39.431998,-90.397586,270000.0,291,0,2024-07-01,42491,Brian,,,
100000000937,"Alden, MN 3911",Nutrien,63025 150th Street,Alden,MN,56009,43.57189,-93.607209,270000.0,291,0,2024-07-24,42491,Brian,,,
100000027419,"Waterville, WA 315",Nutrien,1490 Road 3 Northwest,Waterville,WA,98858,47.656093,-120.069412,270000.0,291,0,2024-08-05,42491,Brian,,,
100000007501,"Columbus, IL 411 Satellite",Nutrien,501 North Franklin Street,Columbus,IL,62301,39.992112,-91.147884,260000.0,291,0,2024-06-28,42491,Brian,,,
100000184463,Loveland Products Inc.,Nutrien,56908 Hwy 8,Fairbury,NE,68352,40.120833,-97.160278,251200.0,291,0,2021-03-03,32531 • 325312,Brian,,,
100000056761,"New Sharon, IA 1465",Nutrien,1034 Iowa - 146,New Sharon,IA,50207,41.50523,-92.650865,250000.0,291,0,2024-06-28,42491,Brian,,,
100000240795,"Colby, KS 5520 Satellite",Nutrien,1525 Willard Street,Colby,KS,67701,39.37608,-101.032613,93000.0,291,0,2024-06-28,325312,Brian,,,
100000132439,"Shelburn, IN 569",Nutrien,2745 West SR 48,Shelburn,IN,47879,39.18981,-87.456686,920000.0,291,0,2024-07-01,42491,Brian,,,
100000069962,"Taylor, TX 5153",Nutrien,2604 East 4th Street,Taylor,TX,76574,30.572957,-97.379879,93000.0,291,0,2024-06-07,325311,Micah,,,
100000076142,"PCS Nitrogen Fertilizer, L.P. Augusta Georgia",Nutrien,1460 Columbia Nitrogen Drive,Augusta,GA,30901,33.442222,-81.930556,80000000.0,291,0,2023-05-30,325311,Micah,,,
100000079167,"Clay, KY 784",Nutrien,8381 State Route 132 West,Clay,KY,42404,37.481365,-87.810934,570000.0,291,0,2024-07-30,42491,Micah,,,
100000079372,"Russellville, KY 3228",Nutrien,5240 Halls Store Road,Russellville,KY,42276,36.725662,-86.793576,720000.0,291,0,2024-07-01,42491,Micah,,,
100000085908,"Henderson, KY 783",Nutrien,1229 Outer 5th Street,Henderson,KY,42420,37.837057,-87.56993,470000.0,291,0,2024-07-10,42491,Micah,,,
100000090046,"Pembroke, KY 860",Nutrien,221 Duffy Street,Pembroke,KY,42266,36.7751,-87.35351,400000.0,291,0,2024-08-15,42491,Micah,,,
100000093338,"Clinton, KY 2271",Nutrien,245 Cotton Gin Road,Clinton,KY,42031,36.679985,-89.001322,2100000.0,291,0,2024-07-01,42491,Micah,,,
100000217213,"Garnavillo, IA 6058 Satellite",Nutrien,23732 Highway 52,Garnavillo,IA,52049,42.882027,-91.242599,650000.0,291,0,2024-07-24,42491,Brian,,,
100000184356,"Biggsville, IL 2681",Nutrien,1575 State Route 94,Biggsville,IL,61418,40.862262,-90.865144,650000.0,291,0,2024-07-01,42491,Brian,,,
100000091054,"Saunemin, IL 469",Nutrien,19433 North 2700 East Road,Saunemin,IL,61769,40.912594,-88.41588,250000.0,291,0,2024-08-06,42491,Brian,,,
100000116331,"Lebanon, IN 564 Satellite",Nutrien,3100 West 550 South,Lebanon,IN,46052,39.957697,-86.528386,250000.0,291,0,2024-07-08,42491,Brian,,,
100000170129,"Edgewood, IL 700",Nutrien,1113 North Route 37,Edgewood,IL,62426,38.931193,-88.654154,240000.0,291,0,2024-07-10,42491,Brian,,,
100000222948,"Greentop, MO 1336 Satellite",Nutrien,24701 Highway 63 North,Greentop,MO,63546,40.37868,-92.559827,240000.0,291,0,2024-07-03,42491,Brian,,,
100000009199,"Keithsburg, IL 413 Satellite",Nutrien,1011 20th Avenue,Keithsburg,IL,61442,41.098497,-90.897752,220000.0,291,0,2024-07-10,42491,Brian,,,
100000054175,"Dimmitt, TX 5107 Satellite",Nutrien,505 East Halsell,Dimmitt,TX,79027,34.558453,-102.306666,280000.0,291,0,2024-06-04,325312,Micah,,,
100000083786,"Keenes, IL 3284 Satellite",Nutrien,325 Illinois Highway 15,Keenes,IL,62851,38.34315,-88.641078,280000.0,291,0,2024-07-11,42491,Brian,,,
100000068669,"Hillsboro, TX 5151",Nutrien,1101 South Waco Street,Hillsboro,TX,76645,31.994773,-97.123253,93000.0,291,0,2024-08-05,325311,Micah,,,
100000009518,"Galva, KS 5547",Nutrien,644 22nd Avenue,Galva,KS,67443,38.2665,-97.516832,660000.0,291,0,2024-07-12,42491,Brian,,,
100000042241,"Edgar, NE 5207",Nutrien,30251 Road R,Edgar,NE,68935,40.371529,-97.976578,210000.0,291,0,2024-07-03,42491,Brian,,,
100000059394,"La Porte City, IA 2601",Nutrien,909 Highway 218 North,La Porte City,IA,50651,42.322,-92.199295,2000000.0,291,0,2024-08-08,42491,Brian,,,
100000216205,"North English, IA 1337 Satellite",Nutrien,11427 Highway 149,North English,IA,52316,41.490534,-92.094298,200000.0,291,0,2024-07-09,42491,Brian,,,
100000227872,"Hiawatha, KS 4155 Satellite",Nutrien,1658 230th Street,Hiawatha,KS,66434,39.842037,-95.497022,200000.0,291,0,2024-07-01,42491,Brian,,,
100000233972,"Vandalia, MO 2169 Satellite",Nutrien,8748 Highway W,Vandalia,MO,63382,39.207771,-91.481182,200000.0,291,0,2024-07-31,42491,Brian,,,
100000248181,"Eolia, MO 2868 Satellite",Nutrien,175 Adams Road,Eolia,MO,63344,39.208643,-91.011653,200000.0,291,0,2024-07-31,42491,Brian,,,
100000086122,"Ridgway, IL 2731 Satellite",Nutrien,5425 Chapman Road,Ridgway,IL,62979,37.829029,-88.274029,190000.0,291,0,2024-06-05,42491,Brian,,,
100000179905,"Halstead, KS 5549 Satellite",Nutrien,12625 Northwest 12th,Halstead,KS,67056,38.056961,-97.528544,190000.0,291,0,2024-07-12,42491,Brian,,,
100000027614,"Coulee City, WA 313",Nutrien,10328 Highway 2 East,Coulee City,WA,99115,47.626294,-119.271082,190000.0,291,0,2024-08-05,42491,Brian,,,
100000087416,"Browns, IL 3505",Nutrien,623 Railroad Street,Browns,IL,62818,38.378144,-87.985149,660000.0,291,0,2024-07-25,42491,Brian,,,
100000088031,"Cerro Gordo, IL 2669",Nutrien,94 East 150 North Road,Cerro Gordo,IL,61818,39.816188,-88.728305,660000.0,291,0,2024-06-07,42491,Brian,,,
100000036212,"Sheffield, IL 3538",Nutrien,20182 IL Highway 40,Sheffield,IL,61361,41.443153,-89.683053,910000.0,291,0,2024-07-01,42491,Brian,,,
100000041705,"Davenport, NE 5206",Nutrien,207 South Maple Avenue,Davenport,NE,68335,40.309511,-97.811437,906000.0,291,0,2024-08-01,325312 • 42491,Brian,,,
100000223091,"Dyersville, IA 6092",Nutrien,2327 Commerce Court,Dyersville,IA,52040,42.466291,-91.150783,900000.0,291,0,2024-07-09,42491,Brian,,,
100000104601,"Odebolt, IA 6018",Nutrien,119 North Walnut Street,Odebolt,IA,51458,42.313577,-95.251132,880000.0,291,0,2024-06-29,42491,Brian,,,
100000090787,"Compton, IL 488 Satellite",Nutrien,792 State Route 251,Compton,IL,61318,41.698185,-89.089597,880000.0,291,0,2024-07-15,42491,Brian,,,
100000249698,"Shobonier, IL 4181 Satellite",Nutrien,1155 East 900 Avenue,Shobonier,IL,62885,38.867352,-89.038554,660000.0,291,0,2024-07-09,42491,Brian,,,
100000086239,"Attica, IN 455",Nutrien,9009 SR 28 West,Attica,IN,47918,40.279882,-87.076381,660000.0,291,0,2024-08-05,42491,Brian,,,
100000027865,"Athena, OR 314",Nutrien,134 West Sherman Street,Athena,OR,97813,45.818718,-118.493485,180000.0,291,0,2024-06-03,42491,Brian,,,
100000148397,"Nutrien US LLC Early, IA Distribution Terminal",Nutrien,1887 Karr Avenue,Early,IA,50535,42.52,-95.152222,160000000.0,291,0,2024-12-09,42491,Brian,,,
100000027794,"Davenport, WA 353",Nutrien,1315 South 12th Street,Davenport,WA,99122,47.647042,-118.15676,160000.0,291,0,2024-06-28,42491,Brian,,,
100000116144,"Neoga, IL 725",Nutrien,1073 Industrial Park Avenue,Neoga,IL,62447,39.329375,-88.436435,560000.0,291,0,2024-07-25,42491,Brian,,,
100000253272,"Leoti, KS 2983",Nutrien,310 East Highway 96,Leoti,KS,67861,38.482289,-101.329018,150000.0,291,0,2024-03-22,42491,Brian,,,
100000211754,"Bridgeport, NE 5513",Nutrien,9262 South Railroad Avenue,Bridgeport,NE,69336,41.648395,-103.082963,150000.0,291,0,2024-05-30,325312,Brian,,,
100000084302,"New Canton, IL 3567 Satellite",Nutrien,Mississippi Street,New Canton,IL,62356,39.628541,-91.103509,140000.0,291,0,2024-06-28,42491,Brian,,,
100000136408,"Pimento, IN 574 Satellite",Nutrien,12633 State Road 159,Pimento,IN,47866,39.308564,-87.297154,140000.0,291,0,2024-07-01,42491,Brian,,,
100000027053,"Reardan, WA 340",Nutrien,28563 State Route 231 North,Reardan,WA,99029,47.680461,-117.880459,140000.0,291,0,2024-06-28,42491,Brian,,,
100000098958,"Hancock, IA 447",Nutrien,317 West Kimball,Hancock,IA,51536,41.389178,-95.366068,660000.0,291,0,2024-07-31,42491,Brian,,,
100000091009,"Marissa, IL 461",Nutrien,11300 State Route 4,Marissa,IL,62257,38.219163,-89.701636,880000.0,291,0,2024-07-02,42491,Brian,,,
100000079318,"Homer, IN 456",Nutrien,7440 West State Road 44,Homer,IN,46146,39.576752,-85.581299,880000.0,291,0,2024-07-09,42491,Brian,,,
100000193907,"Kansas, IL 1395",Nutrien,3240 IL Highway 16,Kansas,IL,61933,39.554001,-87.901731,870000.0,291,0,2024-07-10,42491,Brian,,,
100000082153,"Ida Grove, IA 6016",Nutrien,5655 Highway 175,Ida Grove,IA,51445,42.348486,-95.507614,860000.0,291,0,2024-08-15,42491,Brian,,,
100000129602,"Mount Union, IA 1335",Nutrien,22641 220th Avenue,Mount Union,IA,52644,41.0096,-91.353568,860000.0,291,0,2024-08-06,42491,Brian,,,
100000231279,"Dana, IN 726 Satellite",Nutrien,1358 West US 36,Dana,IN,47847,39.798082,-87.490443,860000.0,291,0,2024-07-25,42491,Brian,,,
100000166189,"Keosauqua, IA 1348 Satellite",Nutrien,21736 205th Street,Keosauqua,IA,52565,40.747043,-91.953461,130000.0,291,0,2024-07-02,42491,Brian,,,
100000101757,"Carmi, IL 3257",Nutrien,1238 County Road 1450 North,Carmi,IL,62821,38.091242,-88.145756,1200000.0,291,0,2024-07-09,42491,Brian,,,
100000256509,"Tipton, IN/Arcadia 587",Nutrien,924 South 550 West,Tipton,IN,46072,40.291774,-86.117561,1200000.0,291,0,2025-03-26,42491,Brian,,,
100000187111,"Wilmington, OH 3039 Satellite",Nutrien,238 Melvin Road,Wilmington,OH,45177,39.475514,-83.707822,1200000.0,291,0,2024-07-01,42491,Brian,,,
100000080011,"Yuma, CO 5616 Satellite",Nutrien,105 North Kamala,Yuma,CO,80759,40.127217,-102.736696,120000.0,291,0,2024-08-23,325312,Brian,,,
100000079979,"Fairmont, MN 440",Nutrien,2445 50th Street,Fairmont,MN,56031,43.557793,-94.379362,670000.0,291,0,2024-08-05,42491,Brian,,,
100000086667,"Sublette, KS 755 Satellite",Nutrien,1308 Highway 56,Sublette,KS,67877,37.4766415,-100.868543,120000.0,291,0,2024-07-10,325312,Brian,,,
100000027669,"Supplee, WA 315 Satellite",Nutrien,Barnes Road & Supplee Road,Supplee,WA,98858,47.656595,-119.878443,120000.0,291,0,2024-08-05,42491,Brian,,,
100000113806,"Dunlap, IA 6015",Nutrien,306 West Highway 37,Dunlap,IA,51529,41.856559,-95.604144,830000.0,291,0,2024-07-22,42491,Brian,,,
100000099038,"Carthage, IL 410",Nutrien,1750 North County Road 1600,Carthage,IL,62321,40.45069,-91.201498,830000.0,291,0,2024-07-09,42491,Brian,,,
100000111096,"Creston, IA 6014",Nutrien,1726 Osage Street,Creston,IA,50801,41.053006,-94.335112,850000.0,291,0,2024-07-01,42491,Brian,,,
100000126035,"Paris, IL 728 Satellite",Nutrien,10854 North 925th Street,Paris,IL,61944,39.628758,-87.791072,840000.0,291,0,2024-07-10,42491,Brian,,,
100000182722,"Forreston, IL 714 Satellite",Nutrien,12210 West Grove Road,Forreston,IL,61030,42.098923,-89.572498,84000.0,291,0,2024-08-06,42491,Brian,,,
100000097478,"Hartsville, IN 459 Satellite",Nutrien,19560 East 50 North,Hartsville,IN,47244,39.209963,-85.711789,84000.0,291,0,2024-08-16,42491,Brian,,,
100000036132,"Montezuma, KS 5573 Satellite",Nutrien,28605 12 Road,Montezuma,KS,67867,37.597191,-100.455502,84000.0,291,0,2024-08-27,42491,Brian,,,
100000237576,"Macksville, KS 2212 Satellite",Nutrien,Rural Route 1,Macksville,KS,67557,37.96348,-98.973944,84000.0,291,0,2024-07-10,325312,Brian,,,
100000047932,"Imperial, NE 5512",Nutrien,901 East Highway 6,Imperial,NE,69033,40.504839,-101.625318,84000.0,291,0,2024-07-31,325312,Brian,,,
100000048192,"McCook, NE 5511",Nutrien,205 West RR Service Road,McCook,NE,69001,40.195996,-100.629333,84000.0,291,0,2024-05-30,325312,Brian,,,
100000210942,"Morrisonville, IL 720",Nutrien,450 East 400 North Road,Morrisonville,IL,62546,39.405787,-89.44953,1100000.0,291,0,2024-08-05,42491,Brian,,,
100000229558,"Sheldon, IL 1406",Nutrien,1777 North 2800 East Road,Sheldon,IL,60966,40.773025,-87.596197,1100000.0,291,0,2024-07-18,42491,Brian,,,
100000099083,"Camp Grove, IL 2317 Satellite",Nutrien,RR 1 Illinois Route 40,Camp Grove,IL,61424,41.081086,-89.630611,110000.0,291,0,2024-07-09,42491,Brian,,,
100000055986,"West Union, IA 1298",Nutrien,105 Armour Street,West Union,IA,52175,42.953274,-91.805332,1000000.0,291,0,2024-07-29,42491,Brian,,,
100000079586,"Viola, IL 401 Satellite",Nutrien,801 US Highway 67,Viola,IL,61486,41.181809,-90.586871,1000000.0,291,0,2024-06-28,42491,Brian,,,
100000085677,"Fairbury, IL 2727",Nutrien,8196 North 2000 Road East,Fairbury,IL,61739,40.746686,-88.544346,1000000.0,291,0,2024-07-24,42491,Brian,,,
100000088353,"Warrensburg, IL 2676",Nutrien,9424 Heman Road,Warrensburg,IL,62573,39.947546,-89.109416,1000000.0,291,0,2024-06-12,42491,Brian,,,
100000093267,"Hoopeston, IL 468",Nutrien,19052 State Route 9,Hoopeston,IL,60942,40.458608,-87.591979,1000000.0,291,0,2024-07-30,42491,Brian,,,
100000231769,"Flora, IL 704",Nutrien,56 Industrial Parkway,Flora,IL,62839,38.665988,-88.458114,1000000.0,291,0,2024-07-16,42491,Brian,,,
100000026544,"Guymon, OK 692 Satellite",Nutrien,940 25th Mile,Guymon,OK,73942,36.870191,-101.578948,200000.0,291,0,2024-07-01,42491,Micah,,,
100000034321,"White Springs Agricultural Chemical, Inc.",Nutrien,15843 SE 78 Street,White Springs,FL,32096,30.44215,-82.784511,1600000.0,291,0,2024-05-06,325312,Micah,,,
100000034893,"Guymon, OK 5594 Satellite",Nutrien,East 24th Street,Guymon,OK,73942,36.704596,-101.450849,140000.0,291,0,2024-07-01,42491,Micah,,,
100000149617,Nutrien - Leal Terminal,Nutrien,2215 105th Avenue SE,Rogers,ND,58479,47.093333,-98.283056,83000000.0,291,0,2022-03-25,42491,Brian,,,
100000166358,"Leona, KS 2998",Nutrien,1299 Ashpoint Road,Leona,KS,66532,39.797969,-95.325903,710000.0,291,0,2024-07-01,42491,Brian,,,
100000223206,"Union, IA 6096 Satellite",Nutrien,1779 Marble Road,Union,IA,50258,42.173889,-93.084739,700000.0,291,0,2024-08-02,42491,Brian,,,
100000250113,"Seneca, KS 4153",Nutrien,1189 96th Road,Seneca,KS,66538,39.742188,-96.0347,700000.0,291,0,2024-07-15,42491,Brian,,,
100000222797,"Clarence, MO 3552 Satellite",Nutrien,5933 Shelby County Road 309,Clarence,MO,63437,39.740817,-92.236042,700000.0,291,0,2024-07-11,42491,Brian,,,
100000009867,"Illinois City, IL 402 Satellite",Nutrien,21707 183rd Avenue West,Illinois City,IL,61259,41.339766,-90.869932,690000.0,291,0,2024-07-10,42491,Brian,,,
100000087443,"Pontiac, IL 3616 Satellite",Nutrien,19043 East 1800 North Road,Pontiac,IL,61764,40.889692,-88.56588,690000.0,291,0,2024-08-26,42491,Brian,,,
100000020522,"Preston, IA 495",Nutrien,406 East White,Preston,IA,52069,42.055391,-90.388267,780000.0,291,0,2024-07-17,42491,Brian,,,
100000092936,"North Henderson, IL 401 Satellite",Nutrien,277 320th Street,North Henderson,IL,61466,41.104917,-90.475192,770000.0,291,0,2024-06-28,42491,Brian,,,
100000137773,"Metcalf, IL 727",Nutrien,22437 North 1050th Street,Metcalf,IL,61940,39.79895,-87.776999,790000.0,291,0,2024-07-09,42491,Brian,,,
100000116091,"Jeffersonville, OH 732 Satellite",Nutrien,4111 McKillip Road,Jeffersonville,OH,43128,39.670136,-83.573626,790000.0,291,0,2025-07-15,42491,Brian,,,
100000127533,"Bloomfield, IA 1339",Nutrien,906 Karr Avenue,Bloomfield,IA,52537,40.744356,-92.430017,560000.0,291,0,2024-07-02,42491,Brian,,,
100000205002,"Brayton, IA 6084",Nutrien,504 Clinton Street,Brayton,IA,50042,41.545549,-94.921535,550000.0,291,0,2024-07-24,42491,Brian,,,
100000008163,"Walnut, IL 3539 Satellite",Nutrien,28411 1600 East Street,Walnut,IL,61376,41.559228,-89.552257,550000.0,291,0,2024-07-01,42491,Brian,,,
100000010695,"Mahaska, KS 5539",Nutrien,307 North Main,Mahaska,KS,66955,39.991016,-97.354418,550000.0,291,0,2024-09-06,42491,Brian,,,
100000071575,"Ogden, IA 434 Satellite",Nutrien,1186 G Avenue,Ogden,IA,50212,42.037752,-94.04633,540000.0,291,0,2024-07-25,42491,Brian,,,
100000165769,"Hedrick, IA 1346 Satellite",Nutrien,33025 140th Avenue,Hedrick,IA,52563,41.176099,-92.334837,570000.0,291,0,2024-08-01,42491,Brian,,,
100000014496,"Wathena, KS 4152",Nutrien,2243 US 36,Wathena,KS,66090,39.755687,-94.939632,570000.0,291,0,2024-07-01,42491,Brian,,,
100000033144,"Plains, KS 768 Satellite",Nutrien,Madison Street,Plains,KS,67869,37.264342,-100.579136,570000.0,291,0,2024-08-27,42491,Brian,,,
100000027295,"Harrington, WA 320",Nutrien,400 Second Street,Harrington,WA,99134,47.485485,-118.251691,570000.0,291,0,2024-06-28,42491,Brian,,,
100000008715,"Goodwine, IL 2666",Nutrien,600 North 1800 East Road,Goodwine,IL,60939,40.574846,-87.78335,540000.0,291,0,2024-07-10,42491,Brian,,,
100000115289,"Rochester, IN 545",Nutrien,7901 South 100 West,Rochester,IN,46975,40.938195,-86.2597,740000.0,291,0,2024-07-01,42491,Brian,,,
100000112585,Reese Micronutrient Operations,Nutrien,2405 W. Vassar Road (M-15),Reese,MI,48757,43.441111,-83.752778,73440.0,291,0,2025-07-10,325314,Brian,,,
100000255644,"Atchison, KS 2999 Satellite",Nutrien,14909 286th Road,Atchison,KS,66002,39.56802,-95.22229,540000.0,291,0,2025-02-05,42491,Brian,,,
100000070594,"Sargeant, MN 6006",Nutrien,304 Main Street Northwest,Sargeant,MN,55973,43.806111,-92.805833,540000.0,291,0,2024-07-16,42491,Brian,,,
100000142491,"Clinton, IA 2696",Nutrien,1571 Main Avenue,Clinton,IA,52732,41.873621,-90.218711,530000.0,291,0,2024-07-24,42491,Brian,,,
100000099332,"Sidney, IL 3518",Nutrien,1907 County Road 1000 North,Sidney,IL,61877,40.025212,-88.104103,530000.0,291,0,2024-07-15,42491,Brian,,,
100000177346,"Sterling, IL 3038",Nutrien,24009 Lincoln Road,Sterling,IL,61081,41.774574,-89.785481,530000.0,291,0,2024-08-12,42491,Brian,,,
100000087121,"Palmyra, MO 3512",Nutrien,6825 County Road 338,Palmyra,MO,63461,39.879908,-91.523557,530000.0,291,0,2024-08-01,42491,Brian,,,
100000103915,"Lu Verne, IA 426",Nutrien,109 Linn Street,Lu Verne,IA,50560,42.915887,-94.080921,520000.0,291,0,2024-08-05,42491,Brian,,,
100000080985,"Greensburg, IN 459",Nutrien,473 South CR 350 West,Greensburg,IN,47240,39.328935,-85.547734,520000.0,291,0,2024-08-16,42491,Brian,,,
100000117768,"Bowling Green, MO 713",Nutrien,16083 Business Highway 61 North,Bowling Green,MO,63334,39.357371,-91.211212,520000.0,291,0,2024-07-31,42491,Brian,,,
100000125651,"Dunkirk, OH 624",Nutrien,892 State Route 68,Dunkirk,OH,45836,40.80563,-83.647487,520000.0,291,0,2024-07-01,42491,Brian,,,
100000239921,"Galva, IL 2194",Nutrien,1051 Midland Road,Galva,IL,61434,41.164989,-89.985459,590000.0,291,0,2024-07-24,42491,Brian,,,
100000223224,"New Sharon, IA 6095 Satellite",Nutrien,1519 Highway 63,New Sharon,IA,50207,41.432361,-92.653524,580000.0,291,0,2024-06-28,42491,Brian,,,
100000207466,"Kevil, KY 4024",Nutrien,6696 Paducah Road,Kevil,KY,42053,37.081802,-88.934637,650000.0,291,0,2024-08-30,42491,Micah,,,
100000213379,"Pittsburg, TX 5023",Nutrien,630 Mount Pleasant Street,Pittsburg,TX,75686,33.009993,-94.967536,93000.0,291,0,2024-06-10,325311,Micah,,,
